ID,ZONEID,TIMESTAMP,U10,V10,U100,V100,TARGETVAR
4532,7,20131203 20:00,5.4439283949,0.3063653859,8.9089122228,0.7137358881,0.6231100886
4533,7,20131203 21:00,6.0225893035,0.5712605775,9.0934557798,0.9741018939,0.5820062369
4534,7,20131203 22:00,5.5518975081,3.7106265651,7.864094622,5.5108991856,0.4530527105
4535,7,20131203 23:00,5.1035133808,4.0046704554,7.1203450599,5.6954054663,0.3207901376
4536,7,20131204 0:00,5.6009743778,3.8180165076,7.7274989378,5.3720373159,0.2914815142
4537,7,20131204 1:00,4.8854623456,2.5330986559,6.537269575,3.4999695583,0.362295265
4538,7,20131204 2:00,5.4974516655,2.640365425,7.3743982202,3.6972409424,0.4515084264
4539,7,20131204 3:00,5.560590402,2.2082624964,7.4741451745,3.0171059417,0.3368201359
4540,7,20131204 4:00,5.7328906891,2.0048604153,7.706732699,2.6934777233,0.3323294093
4541,7,20131204 5:00,5.8017347332,2.2664496589,7.8647430613,3.1415287428,0.3569822793
4542,7,20131204 6:00,5.5373888181,2.5244970753,7.5431290495,3.5193098901,0.3568564663
4543,7,20131204 7:00,5.4563734513,2.76432938,7.464356922,4.0389201371,0.2577892152
4544,7,20131204 8:00,5.3498743776,2.8179627645,7.6596558654,4.2097597344,0.2549365188
4545,7,20131204 9:00,4.072646201,1.8950637695,6.3540894205,3.1202543778,0.2648278188
4546,7,20131204 10:00,3.2438551953,1.8515498914,6.1918840928,3.8210190658,0.2254487135
4547,7,20131204 11:00,3.5287402175,2.2026967678,6.5792192287,4.3251570474,0.4723738595
4548,7,20131204 12:00,3.8155270088,2.3575252177,6.8229933275,4.4631180807,0.666753762
4549,7,20131204 13:00,3.9748952655,2.403062997,7.3576183587,4.6294449339,0.6635048112
4550,7,20131204 14:00,4.670562429,2.7916520476,8.1248309143,5.0052920481,0.6588404234
4551,7,20131204 15:00,4.9733240814,3.5339178512,8.4184784903,6.079969817,0.7385131035
4552,7,20131204 16:00,5.5153282957,4.0970683893,8.8836535392,6.7601048177,0.6241591916
4553,7,20131204 17:00,5.2989069638,4.4411316111,8.7447535747,7.6310644253,0.5819207745
4554,7,20131204 18:00,5.3453101316,4.8580552799,8.7130582808,8.3827586536,0.5604526098
4555,7,20131204 19:00,4.928061975,6.3552362703,7.9034299642,10.4250976889,0.6539631768
4556,7,20131204 20:00,4.0098878183,5.6853249384,6.4626924129,9.5070766074,0.6883252744
4557,7,20131204 21:00,3.5793272775,5.2152738603,5.6264959822,8.75796109,0.9159617156
4558,7,20131204 22:00,4.0593338168,6.0066192705,5.8903126934,9.1312294932,0.9214331552
4559,7,20131204 23:00,4.1567043984,5.7743765958,5.7448872272,8.3176462033,0.9011179511
4560,7,20131205 0:00,4.4214306673,6.5024750902,6.0972643183,9.2382459957,0.9082228192
4561,7,20131205 1:00,5.343995093,6.0986510295,7.3197745999,8.559813878,0.8758361857
4562,7,20131205 2:00,5.3986142982,5.9608057393,7.380788363,8.396628657,0.8535082433
4563,7,20131205 3:00,5.226387611,5.4551956014,7.141592814,7.6223382872,0.7854559721
4564,7,20131205 4:00,5.4475072963,5.3939901636,7.4509811877,7.4618392427,0.7682733638
4565,7,20131205 5:00,5.5598290488,5.0256930947,7.6912566263,6.9884006384,0.7160010058
4566,7,20131205 6:00,5.46248353,5.1816339057,7.6745183373,7.3235011541,0.4024778726
4567,7,20131205 7:00,4.9757559358,5.0618841362,7.0827388302,7.328873507,0.5021865801
4568,7,20131205 8:00,4.5211831962,5.0155808919,6.4828601509,7.3295450511,0.3969969697
4569,7,20131205 9:00,2.8676308082,3.8606608926,4.564436256,6.2282126952,0.3515819238
4570,7,20131205 10:00,2.128509629,2.7014831237,4.1583977621,5.4089288695,0.1977699215
4571,7,20131205 11:00,1.8994613493,2.3512815756,4.0768660964,5.2618607073,0.2537088078
4572,7,20131205 12:00,1.6972821948,2.1096531518,3.8371306026,5.0818868833,0.2143856111
4573,7,20131205 13:00,1.7276751396,2.1032664974,3.6951251187,4.7649180589,0.2811334603
4574,7,20131205 14:00,1.5259364625,2.045786608,3.2977257417,4.8011814413,0.2539819164
4575,7,20131205 15:00,1.2554833016,1.8701536127,2.7804586177,4.5862873231,0.2606392231
4576,7,20131205 16:00,1.2294951314,1.4975987742,2.5482823512,3.9792114391,0.2028378803
4577,7,20131205 17:00,1.4933411304,1.1298339265,2.9845577543,3.4460054082,0.1406574476
4578,7,20131205 18:00,1.5228531203,1.0622418344,3.5919956608,3.2888640843,0.0559749118
4579,7,20131205 19:00,1.2255308343,0.8961888207,3.1541004233,2.893996142,0.0496043588
4580,7,20131205 20:00,1.1828045206,0.6561570605,2.8393126015,2.230510552,0.0370448471
4581,7,20131205 21:00,1.6730559345,0.3772731528,2.6265743481,0.9626352544,0.0014413615
4582,7,20131205 22:00,3.1913817419,0.9951819635,4.2604473304,1.348101579,0
4583,7,20131205 23:00,3.882490878,0.8168878622,5.2156096918,0.9868108427,0.0168982244
4584,7,20131206 0:00,4.0291698724,0.9254609866,5.4159292147,1.1996903286,0.0433821216
4585,7,20131206 1:00,3.9110219161,1.2782984804,5.2125512403,1.680489779,0.1148175945
4586,7,20131206 2:00,4.2429671831,1.7787194544,5.6210825923,2.3562077458,0.0999774006
4587,7,20131206 3:00,4.2128345234,1.8487517962,5.5265669675,2.4473669993,0.0673674725
4588,7,20131206 4:00,3.973231278,1.8988382178,5.1970059073,2.5430842155,0.0576496104
4589,7,20131206 5:00,3.9814934589,1.7299627607,5.1802169476,2.331138951,0.0743993544
4590,7,20131206 6:00,4.0466188846,1.4675631003,5.3369139046,1.993849713,0.0803816392
4591,7,20131206 7:00,4.08112564,1.1439959515,5.4444876091,1.5591340227,0.1045332017
4592,7,20131206 8:00,3.7525824475,0.9870880465,5.1230101221,1.3300963982,0.0691201999
4593,7,20131206 9:00,2.6347579759,1.1067635673,3.786733295,1.5699591841,0.0670679557
4594,7,20131206 10:00,1.3818225464,0.7574883436,2.9771323509,1.6611184376,0.0548306494
4595,7,20131206 11:00,1.2880224929,0.7769910211,1.7757890144,1.1956364993,0.0042599507
4596,7,20131206 12:00,1.2253271204,-0.4348344375,1.6203356842,0.2304879025,0
4597,7,20131206 13:00,1.6476703664,-1.1218605754,2.1849421797,-0.4389628656,0
4598,7,20131206 14:00,0.641628342,-1.5123573673,1.6731898165,-0.8298081651,0
4599,7,20131206 15:00,-0.1782716074,-1.8031245586,1.1278595338,-1.4405751638,0
4600,7,20131206 16:00,-0.1967400118,-2.2131240279,1.2833128641,-2.164721484,0
4601,7,20131206 17:00,-0.7405859177,-2.1324538621,0.7771568207,-2.5111266474,0
4602,7,20131206 18:00,-0.8081413967,-1.972886501,0.6913465824,-2.5407534048,0
4603,7,20131206 19:00,-0.3838541081,-1.0770930658,0.7124882353,-2.3686903138,0
4604,7,20131206 20:00,-0.7391278858,-1.0668984844,0.2598081375,-2.3863524191,0
4605,7,20131206 21:00,-0.7298936836,-1.0793092791,-0.5790180327,-2.5037199581,0
4606,7,20131206 22:00,-0.7026770878,-1.5026060286,-0.8992518931,-2.2205565268,0
4607,7,20131206 23:00,0.08563217,-2.284042855,0.1161692603,-3.0546636966,0
4608,7,20131207 0:00,1.1344431307,-2.5663884356,1.4412534477,-3.4278468907,0
4609,7,20131207 1:00,1.3862480188,-1.9161637158,1.6723396693,-2.6335158512,0.0011731838
4610,7,20131207 2:00,1.8551115333,-1.6364680884,2.2203225542,-2.3998128312,0.0297867588
4611,7,20131207 3:00,1.7261638652,-1.5626131953,2.0315388788,-2.3400887261,0.0075590503
4612,7,20131207 4:00,1.6363901723,-1.7555888837,1.8999005321,-2.5984603982,0
4613,7,20131207 5:00,1.8436857905,-1.8461206882,2.1881783068,-2.7633508623,0.0445195775
4614,7,20131207 6:00,1.9493739109,-1.3853614519,2.3953301236,-2.164162286,0
4615,7,20131207 7:00,1.573140525,-0.3080329792,2.0330695572,-0.6665154328,0
4616,7,20131207 8:00,0.9222812512,-0.0450142632,1.235586085,-0.4529368395,0
4617,7,20131207 9:00,0.4379113715,0.4324218844,1.0488433142,-0.0887496334,0
4618,7,20131207 10:00,0.0486199939,0.2913828628,0.479430931,-0.9216412297,0
4619,7,20131207 11:00,-1.6742187861,-0.5715281784,-0.2680503785,-2.4997857897,0
4620,7,20131207 12:00,-1.5134422633,-1.2995944793,-1.0338998294,-4.1629722821,0
4621,7,20131207 13:00,-1.6289238774,-1.8313497095,-2.6263156429,-5.6437405838,0.0386219898
4622,7,20131207 14:00,-1.8211211927,-2.2968737776,-3.6166645997,-6.954425021,0.2142148405
4623,7,20131207 15:00,-1.6754429728,-4.4848845457,-2.4186536,-10.3567514872,0.4336392288
4624,7,20131207 16:00,-0.7679125496,-5.6932458933,-0.7196005211,-11.4233461035,0.6159142427
4625,7,20131207 17:00,-0.2488573795,-6.1044508787,0.0528818698,-11.5720071912,0.7752200119
4626,7,20131207 18:00,0.4807579068,-5.4573867186,1.5891728069,-10.4521802203,0.6808269308
4627,7,20131207 19:00,-0.1272548318,-6.3931996865,0.6615816665,-11.9420369728,0.6890219594
4628,7,20131207 20:00,-0.0125893422,-6.2659786771,0.2421757713,-11.5174764865,0.6940553167
4629,7,20131207 21:00,0.4787175956,-6.3460278515,1.8070393728,-11.1033028011,0.721493423
4630,7,20131207 22:00,-0.3765808608,-5.9800887684,-0.1904960037,-10.8520720546,0.8106207449
4631,7,20131207 23:00,1.9681447739,-4.6001934756,2.2988973813,-7.1933214414,0.3482370271
4632,7,20131208 0:00,4.7535776286,-1.2924472316,6.7368444324,-2.1226150824,0.2098159471
4633,7,20131208 1:00,6.3959524008,-1.3985260284,9.1365285926,-2.4325249673,0.2887543385
4634,7,20131208 2:00,5.4791594223,0.4480124029,7.9329454339,0.5239918441,0.6069493835
4635,7,20131208 3:00,4.384157911,0.8101499473,5.9350282384,0.9272845419,0.4271428202
4636,7,20131208 4:00,3.4301700323,1.1237302019,4.6250197427,1.4704007824,0.1927902837
4637,7,20131208 5:00,2.7651579163,1.2149452977,3.6928983131,1.6789805301,0.1565069622
4638,7,20131208 6:00,2.3784944487,1.1750103304,3.183393439,1.7454256021,0.0796465004
4639,7,20131208 7:00,2.0719430738,1.2267442653,2.6816005458,1.7471589518,0.0259032272
4640,7,20131208 8:00,1.5912705179,1.7213932921,1.985465733,2.4098763219,0.0469975552
4641,7,20131208 9:00,1.3403071257,2.3490076078,1.6461385716,3.345885162,0.0905760904
4642,7,20131208 10:00,0.8579996291,2.2373712219,1.2415166383,4.318872129,0.0588226774
4643,7,20131208 11:00,0.4431334351,2.2237570285,0.4816294497,4.6851866998,0.0497629403
4644,7,20131208 12:00,0.1047007171,1.8661575486,-0.1250463843,4.4881626168,0.0542519082
4645,7,20131208 13:00,-0.0518448516,1.6823659377,-0.4170733959,3.7838448538,0.0658896816
4646,7,20131208 14:00,-0.2607085218,1.8765950969,-0.6530600126,2.6716121272,0.034759776
4647,7,20131208 15:00,0.3642475479,1.573906197,-0.090085404,2.2891196259,0.0435270102
4648,7,20131208 16:00,0.9908385582,1.5330636168,1.3088679385,2.9362368486,0.0293338891
4649,7,20131208 17:00,0.803637852,1.2621411681,2.0816084287,3.382863289,0.0326577231
4650,7,20131208 18:00,0.796280619,1.4305033598,2.0523029011,3.6821550045,0
4651,7,20131208 19:00,1.0325295452,1.1191921374,2.4939423429,3.2540176277,0
4652,7,20131208 20:00,1.4854081098,1.18272504,2.9263274077,2.7883243406,0
4653,7,20131208 21:00,2.1258961158,1.4840525205,2.8497217303,2.021028205,0.0073839439
4654,7,20131208 22:00,2.7729238845,0.9462918813,3.6270894091,1.2138650263,0.085420512
4655,7,20131208 23:00,3.5458420844,1.0216237514,4.6460991573,1.2959102456,0.0366760529
4656,7,20131209 0:00,4.1757029761,0.9108949784,5.5324628333,1.1474199543,0.1030500548
4657,7,20131209 1:00,5.5908049216,-0.108847133,7.6494091265,-0.2311426235,0.21919993
4658,7,20131209 2:00,5.8979521818,-0.0653384721,8.1590366729,-0.1858153075,0.2290639983
4659,7,20131209 3:00,6.3294606968,-0.2425790171,8.7243249433,-0.3999272343,0.6120700097
4660,7,20131209 4:00,6.381208333,-0.9414655071,8.8182843306,-1.2784421872,0.4283912804
4661,7,20131209 5:00,7.1411474102,-1.5652423088,9.8824765217,-2.3227596907,0.6691846728
4662,7,20131209 6:00,8.1577380704,-1.9847573972,11.4654879384,-2.9334856322,0.7458695925
4663,7,20131209 7:00,7.76796152,-2.0699427754,11.4726370222,-2.9579385264,0.7550847229
4664,7,20131209 8:00,8.1973834368,-2.1180312954,12.3254205919,-3.033086445,0.7998808097
4665,7,20131209 9:00,6.7592999332,-2.033761889,10.7801971896,-3.0933240622,0.7397710057
4666,7,20131209 10:00,8.1264390968,-1.0229869981,12.8554740921,-1.4734689283,0.6853774875
4667,7,20131209 11:00,7.5296720016,-0.5617951924,12.1834602132,-0.8096623142,0.7859919822
4668,7,20131209 12:00,8.0095895957,0.6220983703,12.8978579461,1.2485556782,0.6821828885
4669,7,20131209 13:00,8.5930024622,0.9916929951,13.7516628135,1.7614700431,0.6152590402
4670,7,20131209 14:00,7.6377577902,0.6486615528,12.275887654,1.2342417889,0.6789869451
4671,7,20131209 15:00,7.8818897837,1.2687744673,12.7875577958,2.20520061,0.7722920497
4672,7,20131209 16:00,7.2771936152,1.710730865,12.0777559025,2.9721865092,0.6978259896
4673,7,20131209 17:00,7.1290451405,1.931022085,11.755025833,3.3938498301,0.6379149425
4674,7,20131209 18:00,6.5856949601,2.3825961866,10.8818163096,4.0689882733,0.7512179448
4675,7,20131209 19:00,6.2155324332,2.2223011201,10.4457221968,3.9252529687,0.7551404987
4676,7,20131209 20:00,5.9075505337,2.0729977153,9.8829871706,3.6181007618,0.7233776914
4677,7,20131209 21:00,7.1903911286,2.486101001,10.8077722272,3.8429481055,0.8988152976
4678,7,20131209 22:00,7.492530553,2.5493030558,11.0283725279,3.8119346788,0.930321585
4679,7,20131209 23:00,7.868535555,2.6853248694,11.2775691638,3.9139211397,0.872738999
4680,7,20131210 0:00,7.8843937016,2.5126641835,11.136119434,3.5811232146,0.8717320481
4681,7,20131210 1:00,7.8578428387,1.0443181543,10.9953109866,1.3074972088,0.7386055903
4682,7,20131210 2:00,7.8518080353,-0.1995135083,10.9406802521,-0.2971733272,0.6624553363
4683,7,20131210 3:00,8.1246673604,-1.3926872997,11.4630541318,-1.966929208,0.7219689335
4684,7,20131210 4:00,8.2302764199,-1.5926049705,11.7362078039,-2.2364862112,0.6706394616
4685,7,20131210 5:00,8.1854464518,-1.2511166413,11.6534812632,-1.7624575496,0.7930004475
4686,7,20131210 6:00,8.4268385878,-1.0760756037,12.0400587459,-1.5591378442,0.7742509037
4687,7,20131210 7:00,8.1388922542,-1.1493485962,11.848591029,-1.6639655677,0.8432594881
4688,7,20131210 8:00,7.6259339652,-1.0955246079,11.3324606619,-1.5913925284,0.8119040616
4689,7,20131210 9:00,6.3849197517,-0.5495955836,10.2757461703,-0.811520344,0.8145759184
4690,7,20131210 10:00,6.7883894647,-0.300829251,10.8465072718,-0.3000532097,0.5657730024
4691,7,20131210 11:00,5.8422185031,-0.6979507783,9.6685645791,-0.9998646603,0.8079967362
4692,7,20131210 12:00,6.1659425998,-0.1429757055,10.202905191,-0.0184007,0.6842779222
4693,7,20131210 13:00,5.4413351344,-0.8861085861,9.2044634828,-1.2118240132,0.6475762476
4694,7,20131210 14:00,5.4396109048,-0.6821201935,9.2408839724,-0.8051846024,0.6473319381
4695,7,20131210 15:00,5.4960794224,-0.6807632862,9.6664834082,-0.9658820466,0.5712110253
4696,7,20131210 16:00,6.2137899696,0.1623284299,10.5952058935,0.4176135124,0.5938408542
4697,7,20131210 17:00,6.031021638,0.5476900941,10.1524367983,1.0811384433,0.6949406894
4698,7,20131210 18:00,6.6017416167,0.7946472169,10.7471313644,1.4284522743,0.7661867148
4699,7,20131210 19:00,6.0301595233,0.0578465702,10.2523329984,0.3582879326,0.8373717836
4700,7,20131210 20:00,6.1655115424,0.5788989613,10.2070675327,1.1663829657,0.8476154166
4701,7,20131210 21:00,6.78752735,1.5644659405,10.3553509547,2.5314472767,0.9013194975
4702,7,20131210 22:00,6.5293239759,1.804638527,9.849106149,3.0072038677,0.8432065816
4703,7,20131210 23:00,5.7361783862,1.9968670567,8.3896851008,3.1258550273,0.739863907
4704,7,20131211 0:00,5.9827432108,3.5776640244,8.396448906,5.1699956347,0.6511824782
4705,7,20131211 1:00,6.143609833,3.125255494,8.6026590655,4.4137121078,0.5017532641
4706,7,20131211 2:00,5.6451213481,2.208356756,7.7797796789,3.132634701,0.3830652197
4707,7,20131211 3:00,5.8086319365,1.5907447322,7.8430780933,2.2011439513,0.4112059037
4708,7,20131211 4:00,5.6789374065,1.6094025554,7.6103493368,2.1864852986,0.2344883443
4709,7,20131211 5:00,5.2667793295,1.5412443851,7.0430432472,2.074546496,0.2329169348
4710,7,20131211 6:00,5.0881509738,1.6360565885,6.8569554276,2.2055859672,0.2140210093
4711,7,20131211 7:00,4.8959961947,1.3162081915,6.6627768332,1.7867038609,0.1928745452
4712,7,20131211 8:00,4.5164606682,1.1056413301,6.2382491219,1.5184060961,0.2079358551
4713,7,20131211 9:00,4.0732713847,1.1025951549,5.9241366897,1.6396731322,0.1911188529
4714,7,20131211 10:00,2.4457243839,0.5470489511,5.3273230687,1.2785372335,0.1777966199
4715,7,20131211 11:00,1.9066566288,0.2374813955,4.787144871,0.8227863946,0.1958671249
4716,7,20131211 12:00,1.9376878353,-0.0130665155,4.7181353215,0.4283353761,0.2397418931
4717,7,20131211 13:00,2.0140723438,-0.0835093172,4.9503881501,0.4407730208,0.2984932473
4718,7,20131211 14:00,1.8235089086,-0.5461471772,5.1045887986,-0.5555711621,0.3278092671
4719,7,20131211 15:00,1.6317519655,-1.2722791927,5.0812683302,-2.4225504759,0.3180285676
4720,7,20131211 16:00,1.7518984319,-1.2840831217,5.1160110689,-2.6362114442,0.3915441487
4721,7,20131211 17:00,1.9754822536,-1.3773722375,5.6352484378,-2.7823537698,0.400544077
4722,7,20131211 18:00,3.0245757371,-1.101693381,6.9707022022,-1.9832350961,0.4720690558
4723,7,20131211 19:00,3.8552572668,-0.7643294766,7.7536036429,-1.1952214623,0.5323903849
4724,7,20131211 20:00,4.4162060008,-0.5187316003,7.8830560392,-0.6932736573,0.5574709599
4725,7,20131211 21:00,5.7724288622,-0.1855561868,8.6183646872,-0.2122033273,0.5508767829
4726,7,20131211 22:00,6.4571045866,0.208542731,9.1813874253,0.3674797573,0.5102502057
4727,7,20131211 23:00,6.2203921775,0.3616130352,8.6968927952,0.5011844381,0.4295365205
4728,7,20131212 0:00,5.9474766941,0.1605654714,8.1372015525,0.1875781103,0.4722633387
4729,7,20131212 1:00,5.5605908309,-0.5158645497,7.5558289567,-0.7656295258,0.4443866029
4730,7,20131212 2:00,5.5262911495,-0.4795857574,7.5095864461,-0.7638831981,0.4090569539
4731,7,20131212 3:00,5.6533558785,-0.5499666145,7.6488007413,-0.8734652611,0.4104754674
4732,7,20131212 4:00,5.5068026941,-0.7476860325,7.489629152,-1.1236267035,0.3193059014
4733,7,20131212 5:00,5.6206152734,-0.7774346422,7.7252225748,-1.1616093309,0.4626275224
4734,7,20131212 6:00,5.9308714829,-0.9675355138,8.3049576296,-1.3960538241,0.5948021728
4735,7,20131212 7:00,5.8182282109,-1.0807253458,8.3103120256,-1.6021204922,0.5076759739
4736,7,20131212 8:00,5.205121405,-1.0865299526,7.8736853722,-1.7169415382,0.377844248
4737,7,20131212 9:00,4.5008086279,-0.9722517568,7.0466745761,-1.5287747289,0.322486069
4738,7,20131212 10:00,3.9707226419,-0.9693494534,6.715188789,-1.5248454916,0.2901905141
4739,7,20131212 11:00,3.4698693389,-1.1289761395,6.2094417513,-1.7588534029,0.2434245319
4740,7,20131212 12:00,3.3821712897,-1.2102406343,6.0001335451,-1.8265236011,0.231591126
4741,7,20131212 13:00,3.2313306452,-1.348100045,5.85945896,-2.091528829,0.2171611503
4742,7,20131212 14:00,3.2441930257,-1.3564441672,5.7163505585,-2.096767812,0.2266723224
4743,7,20131212 15:00,3.3806122133,-1.2182219686,5.8370678495,-1.8343820757,0.2179921393
4744,7,20131212 16:00,3.4741567991,-1.1721479024,5.9830968306,-1.7282926682,0.2890094344
4745,7,20131212 17:00,3.5431459311,-1.1271621999,6.0969994358,-1.6370470461,0.2447676786
4746,7,20131212 18:00,3.6121350631,-0.9084010824,6.2362137311,-1.2716279757,0.2246888935
4747,7,20131212 19:00,3.593815915,-0.783239249,6.2021403022,-1.0315079175,0.3949591464
4748,7,20131212 20:00,3.7368611774,-0.896066293,6.2016535389,-1.1760165344,0.3870088683
4749,7,20131212 21:00,4.9919177032,-0.5749989812,7.5592362996,-0.7883317859,0.4110214455
4750,7,20131212 22:00,5.5321376861,0.0199732125,8.12193464,0.1062245763,0.3578424501
4751,7,20131212 23:00,4.93657049,0.1440466821,7.0466745761,0.2485502836,0.3035157863
4752,7,20131213 0:00,6.2804943723,0.5949920704,8.6481257351,0.6737810775,0.2494508869
4753,7,20131213 1:00,6.064886596,0.5884695169,8.3312239594,0.6411652805,0.3128206831
4754,7,20131213 2:00,6.2338163025,0.543506573,8.6232677753,0.6651409119,0.2472718626
4755,7,20131213 3:00,5.6530751229,1.5399434252,7.938761292,2.2040212576,0.2658288983
4756,7,20131213 4:00,5.0741464938,2.2890840863,6.9442461525,3.2442972673,0.2838664968
4757,7,20131213 5:00,5.0839342664,2.6817846361,6.8028306139,3.7353537192,0.2730124594
4758,7,20131213 6:00,4.4499041022,3.261589049,5.9953340694,4.4972460081,0.2136293565
4759,7,20131213 7:00,3.445026106,3.1245245912,4.6562625036,4.3702639599,0.2024398832
4760,7,20131213 8:00,2.9222865423,3.5389814042,3.9680709248,4.9763146442,0.1821654442
4761,7,20131213 9:00,2.0247115357,3.7416772558,2.8431955331,5.4576032463,0.1474906046
4762,7,20131213 10:00,1.1347492411,2.6756203615,1.9643002639,4.947899081,0.1204713615
4763,7,20131213 11:00,0.7069873235,2.7528550957,1.1240984971,4.9052757362,0.149178385
4764,7,20131213 12:00,0.5967842532,2.9682421009,0.9292490742,5.2959897304,0.1178234846
4765,7,20131213 13:00,0.5434952686,2.6908497458,0.8233025795,4.8346808213,0.0630070807
4766,7,20131213 14:00,0.3977662085,2.1211982557,0.5975904821,4.4213231751,0.0288848823
4767,7,20131213 15:00,0.4028413499,1.8746272733,0.6699104807,4.3289725946,0.0393653965
4768,7,20131213 16:00,0.2701626534,1.5743908419,0.4948684459,3.9480264502,0.1009556587
4769,7,20131213 17:00,0.3046011129,1.8575848672,0.2498095973,3.0835717379,0.0548036408
4770,7,20131213 18:00,0.5623457937,1.2045343683,0.3801698495,2.1920334418,0.0360204572
4771,7,20131213 19:00,0.9549442316,1.0275834281,0.7947430897,1.9944564788,0.0526352702
4772,7,20131213 20:00,0.6863242478,0.6686050861,1.3650116134,2.1893694828,0.0617857406
4773,7,20131213 21:00,1.0952356402,0.8535333229,1.8348612856,2.0654953869,0.0171911099
4774,7,20131213 22:00,1.3435550585,2.1360650355,1.6787053651,2.8353795529,0.0522219276
4775,7,20131213 23:00,1.7405036175,2.4957685862,2.1480944004,3.2882525917,0.0512134357
4776,7,20131214 0:00,1.8996455513,2.4997572344,2.3060928686,3.2651649466,0.0316343109
4777,7,20131214 1:00,1.5145655172,2.6600774566,1.7770037609,3.4541180381,0.0928953539
4778,7,20131214 2:00,1.7043440415,2.6669869323,2.0024593035,3.4562986007,0.0902376789
4779,7,20131214 3:00,1.6757054312,2.4489929736,1.9161801893,3.1462226019,0.0920319259
4780,7,20131214 4:00,1.9208519354,2.7896301262,2.2263741477,3.5858240179,0.1355003176
4781,7,20131214 5:00,2.0285331101,3.2864214297,2.3866067886,4.2692123303,0.1815280473
4782,7,20131214 6:00,1.9953123221,3.5320532912,2.3943102809,4.6372912938,0.1567538116
4783,7,20131214 7:00,1.9174153021,3.9410942533,2.3758218993,5.260496079,0.1543928371
4784,7,20131214 8:00,1.5393856462,4.0837749267,1.9675368049,5.5771137655,0.1581682549
4785,7,20131214 9:00,1.044128612,3.6799160714,1.4252109437,5.3481546947,0.1309027364
4786,7,20131214 10:00,0.4037692857,2.1829781588,0.8453947531,5.1440540372,0.1076913023
4787,7,20131214 11:00,0.0673610767,1.9138540799,0.1099680171,4.9198922041,0.0865651198
4788,7,20131214 12:00,-0.1250903845,2.4296464417,-0.1961174122,4.5740549789,0.0421776944
4789,7,20131214 13:00,-0.4802091522,2.6251846043,-0.3625128468,4.0031836956,0.0275913477
4790,7,20131214 14:00,-0.8674031635,2.2472362829,-0.5011757091,3.5238960406,0.0227688354
4791,7,20131214 15:00,-0.8433467308,2.0081684233,-0.2901000188,3.218181167,0.0129150487
4792,7,20131214 16:00,-0.496246774,2.0306242194,0.2239797038,3.0895279748,0.0229795636
4793,7,20131214 17:00,-0.0422293387,2.4030449602,0.7935245713,3.3119453579,0.0178137513
4794,7,20131214 18:00,0.0559056326,2.5021959366,0.9820033507,3.3926261733,0
4795,7,20131214 19:00,0.1254019936,2.5049597269,1.0492805172,3.3760538977,0
4796,7,20131214 20:00,0.2903603889,1.5030857489,1.275249626,3.3006064325,0.0006641451
4797,7,20131214 21:00,0.7764530678,1.5279598615,1.1935926072,2.4327425258,0
4798,7,20131214 22:00,0.9288104746,1.5842720885,1.153534447,2.054196862,0
4799,7,20131214 23:00,1.0292365347,1.3538410736,1.2182437827,1.7367069504,0.0157845359
4800,7,20131215 0:00,1.3641173511,1.6530213718,1.5957149076,2.1148165017,0.0347899673
4801,7,20131215 1:00,1.9246084544,2.1139380974,2.2993931215,2.7135051836,0.0588197178
4802,7,20131215 2:00,1.8318220847,2.3781119798,2.1468090662,3.0483568775,0.073515597
4803,7,20131215 3:00,1.642964872,2.4635800006,1.8669734435,3.1535434864,0.0979992267
4804,7,20131215 4:00,1.7102965739,2.92653178,1.9453274179,3.776854527,0.122506645
4805,7,20131215 5:00,1.7636692645,3.4778652626,2.0973223456,4.5793043339,0.1316976255
4806,7,20131215 6:00,1.3477728374,3.6083334914,1.5747661407,4.7653330527,0.1459641632
4807,7,20131215 7:00,0.9433720668,3.5361389132,1.0339469794,4.6762229998,0.1117078415
4808,7,20131215 8:00,0.7146906157,3.5869664862,0.7641265264,4.8080507586,0.1353964652
4809,7,20131215 9:00,0.3049525761,3.4943761303,0.2451050873,4.9449311492,0.1201636142
4810,7,20131215 10:00,0.0717549743,2.3198383293,-0.1513778054,5.2641656173,0.0710571569
4811,7,20131215 11:00,-0.1651376599,2.1773916279,-0.6715774998,5.3027493516,0.0439397735
4812,7,20131215 12:00,-0.4443178873,2.078973907,-1.2783789552,5.0367971832,0.0416650106
4813,7,20131215 13:00,-0.6528819396,1.8688650226,-1.8692739648,4.7777349673,0.0399508114
4814,7,20131215 14:00,-0.7608589981,1.650338833,-2.223928796,4.3877636531,0.042486531
4815,7,20131215 15:00,-0.9452000601,1.7034326035,-2.4189300405,3.955074633,0.0428808247
4816,7,20131215 16:00,-1.1886616408,1.6746195207,-2.6616506227,3.6445674381,0.0257558147
4817,7,20131215 17:00,-1.7310102885,1.2705888769,-3.2896606727,2.8260410752,0.0548429023
4818,7,20131215 18:00,-2.2240918373,0.8137882052,-3.7521258596,1.8743089631,0.0601783587
4819,7,20131215 19:00,-2.262273839,1.0964154103,-3.5600702533,1.7429405345,0.0474900211
4820,7,20131215 20:00,-1.1488374024,0.9911990968,-3.1995241458,2.4140219128,0.0373526423
4821,7,20131215 21:00,-1.5002760417,0.8804791608,-2.6822700896,1.6078974645,0.0167542286
4822,7,20131215 22:00,-2.3390484015,0.6402622235,-3.1353092345,0.8637825892,0.0417688417
